image_index,alpha_deg,channel,wavelength_nm,period_um,natural_blur_deg,macro_pixel_row,macro_pixel_col,macro_pixel_pitch_um,elementary_grating_size_um,pixel_intensity_norm,duty_cycle
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,2,20,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,2,21,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,2,22,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,2,23,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,2,24,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,2,25,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,2,26,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,2,27,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,2,28,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,2,29,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,2,30,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,2,31,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,2,32,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,2,33,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,2,34,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,2,35,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,3,0,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,3,1,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,3,2,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,3,3,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,3,4,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,3,5,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,3,6,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,3,7,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,3,8,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,3,9,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,3,10,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,3,11,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,3,12,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,3,13,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,3,14,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,3,15,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,3,16,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,3,17,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,3,18,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,3,19,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,3,20,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,3,21,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,3,22,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,3,23,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,3,24,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,3,25,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,3,26,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,3,27,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,3,28,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,3,29,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,3,30,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,3,31,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,3,32,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,3,33,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,3,34,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,3,35,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,4,0,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,4,1,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,4,2,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,4,3,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,4,4,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,4,5,60.0,5.0,0.00392156862745098,0.01994638965273254
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,4,6,60.0,5.0,0.01568627450980392,0.03997164583041206
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,4,7,60.0,5.0,0.01568627450980392,0.03997164583041206
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,4,8,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,4,9,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,4,10,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,4,11,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,4,12,60.0,5.0,0.00392156862745098,0.01994638965273254
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,4,13,60.0,5.0,0.00392156862745098,0.01994638965273254
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,4,14,60.0,5.0,0.00392156862745098,0.01994638965273254
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,4,15,60.0,5.0,0.00392156862745098,0.01994638965273254
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,4,16,60.0,5.0,0.00784313725490196,0.028226977679718004
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,4,17,60.0,5.0,0.00392156862745098,0.01994638965273254
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,4,18,60.0,5.0,0.00784313725490196,0.028226977679718004
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,4,19,60.0,5.0,0.00392156862745098,0.01994638965273254
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,4,20,60.0,5.0,0.00392156862745098,0.01994638965273254
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,4,21,60.0,5.0,0.00784313725490196,0.028226977679718004
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,4,22,60.0,5.0,0.00392156862745098,0.01994638965273254
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,4,23,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,4,24,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,4,25,60.0,5.0,0.00784313725490196,0.028226977679718004
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,4,26,60.0,5.0,0.00784313725490196,0.028226977679718004
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,4,27,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,4,28,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,4,29,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,4,30,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,4,31,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,4,32,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,4,33,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,4,34,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,4,35,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,5,0,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,5,1,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,5,2,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,5,3,60.0,5.0,0.00392156862745098,0.01994638965273254
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,5,4,60.0,5.0,0.00392156862745098,0.01994638965273254
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,5,5,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,5,6,60.0,5.0,0.03137254901960784,0.05667903330417266
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,5,7,60.0,5.0,0.03529411764705882,0.060157486757451334
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,5,8,60.0,5.0,0.00392156862745098,0.01994638965273254
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,5,9,60.0,5.0,0.00784313725490196,0.028226977679718004
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,5,10,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,5,11,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,5,12,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,5,13,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,5,14,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,5,15,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,5,16,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,5,17,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,5,18,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,5,19,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,5,20,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,5,21,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,5,22,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,5,23,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,5,24,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,5,25,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,5,26,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,5,27,60.0,5.0,0.0,0.0
1,-10.0,R,620.0,1.1622270142601614,14.209353319244416,5,28,60.0,5.0,0.0,0.0
